  50.1191647092,  49.7636798036
  49.4647625992,  50.5221955878
  49.5183911867,  50.1714119073
  49.4215847082,  50.3431645358
  49.6549989042,  50.4281318294
  69.8718738380,  11.2118105732
  70.4532007460,  10.3978571839
  69.6147401379,  10.2061514181
  69.1617200789,  11.1344051409
  70.4253883183,  10.5557804382
  69.3569800866,  11.9241788528
  71.1133171733,  11.0003629550
  69.7183891675,  11.3911293718
  69.7257588940,  11.5921290323
  70.1777777538,  11.2203256094
  71.1293233377,  12.7353086842
  70.1931284964,  10.4245351608
  71.0057450948,  11.0880883722
  70.6751556446,  11.0710817857
  69.7239882701,  10.8468700850
  71.8088099257,  10.7751793438
  70.3157933006,  10.3953770975
  70.3166154830,  11.0595853115
  70.3521788570,  11.8991601266
  69.9947592753,  10.9239165657
  11.1492112094,  46.8184263326
  11.8464710994,  47.3393757529
  11.8839281143,  47.0395701741
  12.2917214159,  46.7691547395
  11.2703059711,  46.4052183596
  11.5793610199,  46.7686142789
  11.9975440180,  46.5712489047
  12.1405202438,  46.8747181113
  11.9840746482,  46.7966968969
  11.7352100308,  46.8321260209
  12.0937609854,  46.6401859212
  11.9297709016,  46.5731528380
  12.1667863274,  46.4972684195
  11.6413264138,  46.7237250231
  11.8977969564,  47.0880322234
  11.8613011910,  46.7479129084
  12.0249183389,  46.9777813015
  12.1930537851,  46.8824154811
  12.2693900226,  46.9918881410
  11.8566533039,  46.4931993216
  34.7201308589,  65.2252305256
  34.6920141156,  65.3249311181
  34.6844113230,  65.3548327752
  34.7436433699,  65.1512833653
  34.6309053713,  65.2402171067
  34.7728933541,  65.1576113197
  34.7361974176,  65.3288703647
  34.8746707993,  65.2066393993
  34.8094661365,  65.2581151475
  34.6147422703,  65.2576077557
  34.7221759623,  65.3120660844
  34.7791916339,  65.0796194277
  34.7104851059,  65.2362091868
  34.6675012286,  65.2191541707
  34.7037377369,  65.3057965620
  34.6780451429,  65.2677484880
  34.6863971507,  65.2650184054
  34.8444584041,  65.2275303490
  34.7993713089,  65.2772979384
  34.8132487467,  65.1658969901
  60.3145640150,  81.2601451013
  60.8974045231,  81.0811321869
  60.6029329023,  80.1588882481
  60.7452111002,  80.7659397278
  60.6971737478,  80.8412455308
  60.7932653596,  81.1643318390
  60.6071911642,  80.3632826126
  60.6644205392,  81.8867365422
  61.0345683556,  81.5400100195
  60.6392854117,  80.8151202078
  60.7855992932,  81.4663950147
  60.9016501469,  81.2331191656
  60.6962603812,  80.8769286511
  60.4149646430,  80.6179116940
  60.7138377810,  81.1488715240
  60.3545874369,  81.1477848675
  60.4254268449,  81.0124274079
  60.0896713109,  81.3516484150
  61.0591816417,  80.7561320857
  60.6248309362,  81.2025839819
  14.6950913069,  18.6689731856
  14.6709507206,  18.5972590731
  14.7787819097,  18.6489921327
  14.7928788955,  18.6469884459
  14.8705428273,  18.6484840562
  14.8160171756,  18.7169078432
  14.6338986285,  18.7067860254
  14.7137817981,  18.6819760625
  14.6926148180,  18.6269853905
  14.6724136303,  18.6909644815
  14.7204804111,  18.6412717476
  14.6936921254,  18.7252720762
  14.6144360895,  18.6428398235
  14.6861754526,  18.6661672481
  14.6791575791,  18.6786448488
  14.7115883606,  18.6341757008
  14.7607504794,  18.5522221785
  14.7797573218,  18.6161987526
  14.6658442034,  18.6423984592
  14.8796706821,  18.5857035529
  26.9773197386,   7.2719349721
  27.0152557747,   7.0852612772
  26.9659078302,   6.9502963869
  26.6365460628,   6.7373190870
  27.0233082388,   6.9250079209
  27.3723037480,   7.2711607223
  27.3041283618,   6.6071719568
  27.3369944844,   7.0120037508
  27.0204493331,   7.2249267007
  27.2634889303,   7.0744576785
  27.3112848173,   6.8690738659
  27.3136729606,   6.8324856332
  27.0054503703,   6.5413277268
  26.6438514498,   6.5822545473
  27.1769937662,   6.8262026827
  26.8871083446,   6.8593600091
  27.0601339187,   7.0019864949
  27.1373152398,   6.5934270408
  27.4150668633,   6.9434567495
  27.4352004328,   7.2223670704
  80.6352528623,  87.7829182158
  80.7477005636,  87.7663917745
  80.7385976717,  87.7951760389
  80.7381732621,  87.8868261913
  80.6839938820,  87.7276658438
  80.6608155018,  87.7896082194
  80.7193120102,  87.8173138074
  80.7901624723,  87.7705978093
  80.7751083685,  87.7819071261
  80.7526710670,  87.8235144465
  80.6989649327,  87.8074340751
  80.6555754619,  87.7849511183
  80.7302548170,  87.7968975905
  80.7618859706,  87.7631030125
  80.7206485478,  87.8688304040
  80.7407405645,  87.6948210494
  80.7293581627,  87.7786556545
  80.7580749189,  87.8659011745
  80.7493338351,  87.8268621831
  80.8019188362,  87.7631971381
  86.9625011216,  99.0381448096
  86.5297361369,  99.1941900646
  86.4623671290,  99.0590995297
  87.1634120406,  99.2543707023
  86.1981205499,  98.4003576555
  86.8217634090,  99.2073679462
  86.9768962040,  99.4822050929
  87.2897517743,  99.3136380814
  86.8360870627,  98.5562377493
  87.2264490951,  98.8690634216
  86.7737672341,  99.0383344079
  86.4796865246,  98.9689621387
  87.4247133944,  99.2900947804
  86.8296082253,  98.7411714103
  86.8975587408,  98.9015056503
  86.5188439540,  99.3072209624
  87.0918752084,  98.9015894095
  86.9970770991,  98.8849417812
  86.5344682098,  98.6243734156
  87.1546657340,  98.9725154587
  28.5167386025,  45.6534194235
  28.5729176023,  46.1315199784
  28.6344673446,  46.0342722059
  28.7821874513,  46.0345814891
  28.4280674495,  46.1608239725
  28.4259776267,  45.8957756469
  28.4448299207,  46.0096241125
  28.6025360540,  45.7845444217
  28.3859434632,  45.9855888460
  28.5510061452,  45.8480852722
  28.4702422715,  46.0474697531
  28.2738463145,  46.2520777876
  28.8532456697,  45.7123916053
  28.5111760914,  45.9082597515
  28.3343258369,  46.1538735140
  28.6619137796,  46.1287445892
  28.5301388350,  46.0205160740
  28.0528185296,  45.6799004080
  28.5683551381,  46.1237077901
  28.5780036818,  45.8931613119
  38.2691965373,  17.2293121642
  38.4141872949,  17.0791622446
  38.8047474217,  17.3372884387
  38.2078217676,  17.2962089728
  38.3139643485,  17.4595391488
  38.2444388750,  17.2415329651
  38.6347726293,  17.5379944257
  38.0104990761,  16.9045761603
  38.2549048406,  17.3745261893
  38.2669283389,  17.4725137484
  38.4644523429,  17.5378412943
  38.4108067447,  17.4120164726
  38.1206165421,  17.3874373217
  38.3000537785,  17.3274171898
  38.5483159157,  17.2491718534
  38.2973339465,  17.4265452605
  38.2550621470,  17.4315280177
  38.2643476386,  17.4013201243
  38.3305492529,  17.0640231806
  38.6271242713,  17.3904368608
  50.4840844388,   6.6340403785
  50.7026960617,   6.7276169892
  50.2010850800,   7.1394960431
  50.3275577036,   7.2344645493
  50.2645355560,   7.1360207565
  49.8696120946,   6.5709731079
  50.2850844270,   6.9309698437
  49.8422729969,   7.0929282336
  50.5209741016,   6.5458891423
  50.0348471587,   6.9152153098
  50.2771483725,   6.6656052170
  49.7070285614,   6.9619377263
  50.6615187616,   6.7545175378
  50.3174886628,   6.6134344250
  50.0936152791,   6.7611545287
  50.6093882009,   6.3562863083
  50.4214105267,   7.1157030482
  51.0608402675,   6.8506218786
  50.4444419534,   6.6926755535
  49.7884387992,   6.9253117875
  23.5937788972,  88.2962243499
  22.4619001437,  88.7663604991
  22.7039108625,  88.9293698405
  23.5554110199,  88.2933946825
  23.0575970653,  88.3904155560
  21.8633350230,  88.1846614360
  23.1057470249,  89.0191600068
  23.9557471840,  88.1038129276
  23.6364138127,  88.9421472401
  23.3400436290,  88.9687246757
  22.8437307989,  88.5130956994
  22.5818593825,  88.7843794134
  23.0274835204,  88.6826398153
  23.1128808602,  88.0546429648
  23.0342286992,  88.9013977132
  23.3988791048,  88.7931576233
  23.4554126149,  88.2916378296
  22.2516789814,  88.2530848524
  23.5016862889,  88.2257381611
  23.2191799215,  89.1783642681
  89.2814996131,  20.0073024451
  89.3766903490,  20.0063029770
  89.0149314534,  19.9658003445
  89.2855125827,  19.3284046274
  89.0969466858,  19.7213794852
  88.9467314517,  19.6028433085
  89.0569236077,  19.6691201421
  89.6273000007,  19.7859605583
  89.0898412166,  20.5350609954
  88.5019398787,  20.2199157955
  88.9815567857,  20.1754972007
  89.2093561869,  19.8362767857
  89.6101129894,  19.9883824106
  89.1357894019,  19.9584108822
  89.1977574283,  20.1203022071
  88.7778727897,  20.2842213342
  89.0429904349,  19.9266287503
  88.7178667557,  19.7112202647
  89.2726595116,  20.0722669387
  89.6478573788,  20.0045906274
  35.3728710990,   0.9241696670
  35.3667426218,   1.2275550705
  35.2600191125,   1.2123995301
  35.0966298952,   1.0543946141
  35.5723199663,   0.7555348068
  35.1146665070,   1.0462161774
  35.3230507027,   0.9070893686
  34.9901282117,   0.9188543805
  34.9849665232,   1.0463223781
  35.6045313460,   1.4974102295
  35.1862497187,   1.0411576796
  35.6921111986,   1.0556413397
  35.1036750116,   1.3311716121
  35.0874809691,   1.1179249579
  35.2795596530,   1.4294647156
  35.0912471022,   1.1972205753
  35.2503572055,   1.0122573797
  35.0066627232,   1.2354658206
  35.4631375067,   0.8232983460
  35.2999922362,   0.8541219470
  42.0399282926,  48.3323529685
  42.0788904788,  48.4624437597
  42.2670879951,  48.2940696246
  42.3845406290,  48.2170441081
  41.9670767517,  48.1841878840
  41.8321258808,  48.4822048425
  42.4767474751,  48.2900858190
  42.2531099360,  48.4683755445
  42.1483249914,  48.2054597718
  42.1926988185,  48.0099454278
  41.5477165703,  48.2316655846
  42.4999395001,  48.0184291628
  42.1921978564,  48.4218600192
  42.1291100021,  48.1938772427
  41.6889915510,  48.3452277440
  42.2854172564,  48.4713046978
  42.1254718222,  48.3068811922
  42.0967698083,  48.1500289315
  41.6565031589,  48.1151191845
  42.2389687190,  48.3787229191
